# Q I_noisy Sigma_stat Sigma_total
7.675444311738544717e-03 1.138849648720268988e+03 2.549945299609192251e+00 2.549945299609192251e+00
7.703575887178503237e-03 1.128717208133692111e+03 2.524608020606461611e+00 2.524608020606461611e+00
7.731810568771623968e-03 1.116496091565919187e+03 2.496867042303507755e+00 2.496867042303507755e+00
7.760148734416343411e-03 1.104157808470684131e+03 2.469107722287099627e+00 2.469107722287099627e+00
7.788590763396181088e-03 1.089023111289182680e+03 2.438503270272658785e+00 2.438503270272658785e+00
7.817137036384749424e-03 1.079534502057849522e+03 2.414661191687613062e+00 2.414661191687613062e+00
7.845787935450909342e-03 1.068378233539010580e+03 2.389551867815989716e+00 2.389551867815989716e+00
7.874543844063847803e-03 1.058479520398845125e+03 2.366595512683718816e+00 2.366595512683718816e+00
7.903405147098221256e-03 1.048312658751037361e+03 2.344221441497337910e+00 2.344221441497337910e+00
7.932372230839304303e-03 1.042268592073686250e+03 2.327443492000073277e+00 2.327443492000073277e+00
7.961445482988169578e-03 1.034444989922194509e+03 2.309719583969114698e+00 2.309719583969114698e+00
7.990625292666843349e-03 1.024219448210207929e+03 2.290327377126381680e+00 2.290327377126381680e+00
8.019912050423573871e-03 1.019471244508494692e+03 2.277944710704181475e+00 2.277944710704181475e+00
8.049306148237986985e-03 1.011161202217905952e+03 2.262247127832541338e+00 2.262247127832541338e+00
8.078807979526394373e-03 1.005235196457554707e+03 2.249585878768151304e+00 2.249585878768151304e+00
8.108417939147027215e-03 9.987999309895835722e+02 2.236400123901067793e+00 2.236400123901067793e+00
8.138136423405321895e-03 9.999145065698155577e+02 2.231390644375691235e+00 2.231390644375691235e+00
8.167963830059236929e-03 9.883758875866418521e+02 2.211724020599523666e+00 2.211724020599523666e+00
8.197900558324571624e-03 9.864263470499324740e+02 2.202080430603039485e+00 2.202080430603039485e+00
8.227947008880284741e-03 9.761088393186561234e+02 2.182302032647895018e+00 2.182302032647895018e+00
8.258103583873913772e-03 9.707733819809557190e+02 2.167282847588039019e+00 2.167282847588039019e+00
8.288370686926884931e-03 9.560315663630123026e+02 2.140981537115281608e+00 2.140981537115281608e+00
8.318748723139986201e-03 9.497198646230064014e+02 2.123420537427303856e+00 2.123420537427303856e+00
8.349238099098738042e-03 9.373907939999047585e+02 2.098557803035148606e+00 2.098557803035148606e+00
8.379839222878864707e-03 9.295703481421581955e+02 2.078312325271182370e+00 2.078312325271182370e+00
8.410552504051734338e-03 9.201476528163880175e+02 2.056007226918701303e+00 2.056007226918701303e+00
8.441378353689870176e-03 9.088774527520155289e+02 2.031534854044993565e+00 2.031534854044993565e+00
8.472317184372399335e-03 8.941368756465124079e+02 2.003230844366610697e+00 2.003230844366610697e+00
8.503369410190638605e-03 8.870603328625251152e+02 1.983695825736094598e+00 1.983695825736094598e+00
8.534535446753607410e-03 8.795601925808363148e+02 1.964003794491317123e+00 1.964003794491317123e+00
8.565815711193565038e-03 8.680719184776232851e+02 1.940306398212853223e+00 1.940306398212853223e+00
8.597210622171643293e-03 8.619891130883452206e+02 1.923230195265456244e+00 1.923230195265456244e+00
8.628720599883414957e-03 8.489297105250292361e+02 1.899086073274696140e+00 1.899086073274696140e+00
8.660346066064533374e-03 8.414692659867266684e+02 1.882048344346281210e+00 1.882048344346281210e+00
8.692087443996368568e-03 8.338569719460023180e+02 1.865778690822000874e+00 1.865778690822000874e+00
8.723945158511683257e-03 8.282837273996334488e+02 1.852742659100540923e+00 1.852742659100540923e+00
8.755919636000289788e-03 8.253656289430405195e+02 1.843546865177468463e+00 1.843546865177468463e+00
8.788011304414809419e-03 8.189952993180119165e+02 1.831187251014766204e+00 1.831187251014766204e+00
8.820220593276336188e-03 8.138547905003459846e+02 1.820635891480016255e+00 1.820635891480016255e+00
8.852547933680246506e-03 8.059522881629435460e+02 1.807122420613368252e+00 1.807122420613368252e+00
8.884993758301930680e-03 8.103412110575262659e+02 1.807190799966701844e+00 1.807190799966701844e+00
8.917558501402597301e-03 8.030809247484739899e+02 1.793816222108918668e+00 1.793816222108918668e+00
8.950242598835077626e-03 8.008285921002011492e+02 1.785421221177055484e+00 1.785421221177055484e+00
8.983046488049682005e-03 7.908950357862412375e+02 1.767743931495837417e+00 1.767743931495837417e+00
9.015970608100000797e-03 7.810063688232177128e+02 1.749372940406114463e+00 1.749372940406114463e+00
9.049015399648861410e-03 7.771147759458210658e+02 1.737012844074231399e+00 1.737012844074231399e+00
9.082181304974139627e-03 7.686635562610950956e+02 1.718930078893411428e+00 1.718930078893411428e+00
9.115468767974753070e-03 7.614930150334283780e+02 1.701759159836119695e+00 1.701759159836119695e+00
9.148878234176557531e-03 7.528862236823717922e+02 1.682583812883872820e+00 1.682583812883872820e+00
9.182410150738328294e-03 7.432541982816701420e+02 1.661995997104368739e+00 1.661995997104368739e+00
9.216064966457736263e-03 7.358807844619090019e+02 1.643803631923688391e+00 1.643803631923688391e+00
9.249843131777367444e-03 7.246844157511317235e+02 1.621343711459992232e+00 1.621343711459992232e+00
9.283745098790719893e-03 7.207841826208573366e+02 1.607160549966117458e+00 1.607160549966117458e+00
9.317771321248308203e-03 7.086646870158022011e+02 1.584032471181716417e+00 1.584032471181716417e+00
9.351922254563672585e-03 7.004927698193255310e+02 1.565641158653751308e+00 1.565641158653751308e+00
9.386198355819535405e-03 6.920523491770230748e+02 1.547383256537974816e+00 1.547383256537974816e+00
9.420600083773879654e-03 6.860908189194025226e+02 1.532449460842722155e+00 1.532449460842722155e+00
9.455127898866103747e-03 6.802802976972185434e+02 1.518369333343516425e+00 1.518369333343516425e+00
9.489782263223176320e-03 6.717931149759045866e+02 1.502103723670060509e+00 1.502103723670060509e+00
9.524563640665837869e-03 6.631318742641930157e+02 1.486502783983678189e+00 1.486502783983678189e+00
9.559472496714771159e-03 6.635609329476584435e+02 1.481912418905544593e+00 1.481912418905544593e+00
9.594509298596889599e-03 6.560156791547061630e+02 1.469108327220340682e+00 1.469108327220340682e+00
9.629674515251523265e-03 6.536188959400028580e+02 1.462542126289702038e+00 1.462542126289702038e+00
9.664968617336757578e-03 6.517904501405041628e+02 1.456810538349184281e+00 1.456810538349184281e+00
9.700392077235700863e-03 6.475198449368702995e+02 1.448264122929610709e+00 1.448264122929610709e+00
9.735945369062805679e-03 6.448407018187911035e+02 1.441165634641864646e+00 1.441165634641864646e+00
9.771628968670223112e-03 6.393318068339157207e+02 1.430390623418452023e+00 1.430390623418452023e+00
9.807443353654167473e-03 6.345723026873399704e+02 1.419834479482018130e+00 1.419834479482018130e+00
9.843389003361320902e-03 6.314745843444150069e+02 1.410483506620980654e+00 1.410483506620980654e+00
9.879466398895208473e-03 6.248602919251228514e+02 1.396577341821683360e+00 1.396577341821683360e+00
9.915676023122705143e-03 6.178301154203536498e+02 1.381651763190912430e+00 1.381651763190912430e+00
9.952018360680423004e-03 6.119271924420106643e+02 1.367528113715562377e+00 1.367528113715562377e+00
9.988493897981261596e-03 6.037634258892383059e+02 1.350525451781530162e+00 1.350525451781530162e+00
1.002510312322088537e-02 5.968537945354439671e+02 1.334682403654679161e+00 1.334682403654679161e+00
1.006184652638426706e-02 5.897550875097159633e+02 1.318495157975404286e+00 1.318495157975404286e+00
1.009872459925222586e-02 5.812798084956140201e+02 1.300744072765616766e+00 1.300744072765616766e+00
1.013573783540805233e-02 5.753599764454959313e+02 1.285926922009959394e+00 1.285926922009959394e+00
1.017288673024406218e-02 5.675750427272682828e+02 1.269187146371764774e+00 1.269187146371764774e+00
1.021017178096827668e-02 5.626555235856249055e+02 1.255883707019848083e+00 1.255883707019848083e+00
1.024759348661103200e-02 5.526702360351646348e+02 1.237225652234116069e+00 1.237225652234116069e+00
1.028515234803170295e-02 5.495025307957424729e+02 1.226583427705278728e+00 1.226583427705278728e+00
1.032284886792536084e-02 5.414854396295163497e+02 1.211037455359071480e+00 1.211037455359071480e+00
1.036068355082954764e-02 5.338422476458249548e+02 1.196552750471062909e+00 1.196552750471062909e+00
1.039865690313098411e-02 5.297471745660420765e+02 1.186792882851783304e+00 1.186792882851783304e+00
1.043676943307238723e-02 5.262851196086166965e+02 1.178519396835095767e+00 1.178519396835095767e+00
1.047502165075923919e-02 5.235621701326019775e+02 1.171766871903079599e+00 1.171766871903079599e+00
1.051341406816664638e-02 5.216916062757918553e+02 1.166473740632186340e+00 1.166473740632186340e+00
1.055194719914615518e-02 5.194804446116178269e+02 1.161053822571992189e+00 1.161053822571992189e+00
1.059062155943267351e-02 5.174008952666232517e+02 1.155771060557556407e+00 1.155771060557556407e+00
1.062943766665132468e-02 5.132488806207309153e+02 1.147929181505928042e+00 1.147929181505928042e+00
1.066839604032442448e-02 5.079454509461888279e+02 1.138376201166099388e+00 1.138376201166099388e+00
1.070749720187838712e-02 5.046977424433791839e+02 1.130595187700437876e+00 1.130595187700437876e+00
1.074674167465075256e-02 5.027276624859610479e+02 1.123672616121550893e+00 1.123672616121550893e+00
1.078612998389714105e-02 4.983912358060348993e+02 1.113554540089991107e+00 1.113554540089991107e+00
1.082566265679832905e-02 4.920794046746804042e+02 1.100749622333124345e+00 1.100749622333124345e+00
1.086534022246726447e-02 4.885502452219292877e+02 1.090666108502904130e+00 1.090666108502904130e+00
1.090516321195618941e-02 4.796018917517980071e+02 1.074228654738113020e+00 1.074228654738113020e+00
1.094513215826370400e-02 4.728886419550341316e+02 1.060077949434019340e+00 1.060077949434019340e+00
1.098524759634194811e-02 4.687396683603028009e+02 1.048673968437031867e+00 1.048673968437031867e+00
1.102551006310370854e-02 4.620410835380609456e+02 1.034379148577808438e+00 1.034379148577808438e+00
1.106592009742965801e-02 4.576789649863536056e+02 1.022746928871379746e+00 1.022746928871379746e+00
1.110647824017551785e-02 4.502158908999240907e+02 1.007764479266503255e+00 1.007764479266503255e+00
1.114718503417934034e-02 4.446143272061839298e+02 9.950265226845779187e-01 9.950265226845779187e-01
1.118804102426875467e-02 4.398152164019078327e+02 9.833854285541485662e-01 9.833854285541485662e-01
1.122904675726823891e-02 4.353111070999715366e+02 9.723308196029001316e-01 9.723308196029001316e-01
1.127020278200648734e-02 4.295829817603432161e+02 9.602671129700394159e-01 9.602671129700394159e-01
1.131150964932370155e-02 4.240775377820672816e+02 9.489449405797281134e-01 9.489449405797281134e-01
1.135296791207901154e-02 4.189559868477671785e+02 9.386721292877803213e-01 9.386721292877803213e-01
1.139457812515783444e-02 4.168137946387270176e+02 9.324226747047468233e-01 9.324226747047468233e-01
1.143634084547933902e-02 4.137075226716511906e+02 9.257495553996186732e-01 9.257495553996186732e-01
1.147825663200385989e-02 4.110808253311977296e+02 9.201298653466205568e-01 9.201298653466205568e-01
1.152032604574042100e-02 4.117312763605571035e+02 9.184734599627263352e-01 9.184734599627263352e-01
1.156254964975420192e-02 4.086183719321109038e+02 9.126700005354460021e-01 9.126700005354460021e-01
1.160492800917411332e-02 4.036761654060184128e+02 9.046488347626747695e-01 9.046488347626747695e-01
1.164746169120032225e-02 4.035613776001093242e+02 9.016876311346573303e-01 9.016876311346573303e-01
1.169015126511188836e-02 3.996905464656442746e+02 8.940795187639346553e-01 8.940795187639346553e-01
1.173299730227433252e-02 3.989111301360673565e+02 8.894389323888909349e-01 8.894389323888909349e-01
1.177600037614733551e-02 3.931031920942451166e+02 8.787155313998061823e-01 8.787155313998061823e-01
1.181916106229236041e-02 3.885225163855922119e+02 8.689517749964184024e-01 8.689517749964184024e-01
1.186247993838041200e-02 3.841780781421505253e+02 8.591256229769145270e-01 8.591256229769145270e-01
1.190595758419971291e-02 3.784142839269763954e+02 8.474704173446996336e-01 8.474704173446996336e-01
1.194959458166351858e-02 3.745272126228558704e+02 8.377489997870968264e-01 8.377489997870968264e-01
1.199339151481784715e-02 3.687166253288229427e+02 8.257729214811003748e-01 8.257729214811003748e-01
1.203734896984935687e-02 3.660106474265864449e+02 8.172303614446291276e-01 8.172303614446291276e-01
1.208146753509313498e-02 3.601449783159583831e+02 8.051838594422293660e-01 8.051838594422293660e-01
1.212574780104062368e-02 3.553817846651899117e+02 7.944552682063067417e-01 7.944552682063067417e-01
1.217019036034747669e-02 3.503309664865143986e+02 7.835244946756397821e-01 7.835244946756397821e-01
1.221479580784153376e-02 3.466291257551546892e+02 7.742312348116402454e-01 7.742312348116402454e-01
1.225956474053074147e-02 3.415447969363471543e+02 7.635417888906259609e-01 7.635417888906259609e-01
1.230449775761118490e-02 3.376996128286359067e+02 7.544518955242570657e-01 7.544518955242570657e-01
1.234959546047506573e-02 3.329062868609722727e+02 7.446412731049221190e-01 7.446412731049221190e-01
1.239485845271879119e-02 3.302412430673657013e+02 7.376934891910630343e-01 7.376934891910630343e-01
1.244028734015101452e-02 3.261518261047440888e+02 7.297411066177935668e-01 7.297411066177935668e-01
1.248588273080078297e-02 3.241461185054091061e+02 7.247167370139542264e-01 7.247167370139542264e-01
1.253164523492563374e-02 3.221859548646376652e+02 7.202478568435115580e-01 7.202478568435115580e-01
1.257757546501980621e-02 3.209354091561595510e+02 7.169007346381078838e-01 7.169007346381078838e-01
1.262367403582238985e-02 3.186662139565876259e+02 7.125272535344144842e-01 7.125272535344144842e-01
1.266994156432560241e-02 3.156687930366325645e+02 7.072373396810397450e-01 7.072373396810397450e-01
1.271637866978302112e-02 3.150210154464840571e+02 7.043080481323995556e-01 7.043080481323995556e-01
1.276298597371785387e-02 3.115142917197085239e+02 6.978085913482111602e-01 6.978085913482111602e-01
1.280976409993130408e-02 3.093358509541390617e+02 6.923887258780667686e-01 6.923887258780667686e-01
1.285671367451087302e-02 3.061185270620635492e+02 6.854140433826408918e-01 6.854140433826408918e-01
1.290383532583877849e-02 3.024328528100783160e+02 6.775727918176697173e-01 6.775727918176697173e-01
1.295112968460032481e-02 2.998332586054602871e+02 6.706772944812408044e-01 6.706772944812408044e-01
1.299859738379239259e-02 2.949168966297889369e+02 6.609978082694855095e-01 6.609978082694855095e-01
1.304623905873185559e-02 2.932983712808023142e+02 6.548861983389250296e-01 6.548861983389250296e-01
1.309405534706414159e-02 2.900015412959669447e+02 6.468223124802182644e-01 6.468223124802182644e-01
1.314204688877171172e-02 2.833291853881108864e+02 6.349528911739734660e-01 6.349528911739734660e-01
1.319021432618267507e-02 2.806401531356571013e+02 6.275524243465214758e-01 6.275524243465214758e-01
1.323855830397934093e-02 2.758533784486915010e+02 6.178704436369045760e-01 6.178704436369045760e-01
1.328707946920689234e-02 2.723634728045473139e+02 6.097355220386363461e-01 6.097355220386363461e-01
1.333577847128199732e-02 2.683777336734145820e+02 6.011336534699478484e-01 6.011336534699478484e-01
1.338465596200155705e-02 2.656339870156718348e+02 5.939934721728089562e-01 5.939934721728089562e-01
1.343371259555136733e-02 2.622779269840735878e+02 5.862675811351124588e-01 5.862675811351124588e-01
1.348294902851493796e-02 2.581506746365952267e+02 5.778799211339775699e-01 5.778799211339775699e-01
1.353236591988221660e-02 2.555837929119128944e+02 5.715841914497405973e-01 5.715841914497405973e-01
1.358196393105847236e-02 2.529473789272270494e+02 5.656839064945449191e-01 5.656839064945449191e-01
1.363174372587309079e-02 2.514009696275471129e+02 5.615267085950949033e-01 5.615267085950949033e-01
1.368170597058850600e-02 2.488319839061536811e+02 5.567045401415835482e-01 5.567045401415835482e-01
1.373185133390907725e-02 2.477606691929867964e+02 5.538989297561687231e-01 5.538989297561687231e-01
1.378218048699008172e-02 2.460034409558850257e+02 5.504782810146996441e-01 5.504782810146996441e-01
1.383269410344664663e-02 2.444089409757552858e+02 5.471939480312451032e-01 5.471939480312451032e-01
1.388339285936282183e-02 2.426810447485940188e+02 5.435557267241576396e-01 5.435557267241576396e-01
1.393427743330057263e-02 2.411802278591024447e+02 5.398706530612505938e-01 5.398706530612505938e-01
1.398534850630891481e-02 2.397312607682829366e+02 5.359053629096045546e-01 5.359053629096045546e-01
1.403660676193297513e-02 2.367060797271362276e+02 5.298488446473232916e-01 5.298488446473232916e-01
1.408805288622320094e-02 2.350562807903613702e+02 5.250455687410059413e-01 5.250455687410059413e-01
1.413968756774447791e-02 2.311406921599848943e+02 5.174909778655986115e-01 5.174909778655986115e-01
1.419151149758540731e-02 2.280432778553789035e+02 5.107060862646558563e-01 5.107060862646558563e-01
1.424352536936750006e-02 2.261791370220545332e+02 5.052154189587398925e-01 5.052154189587398925e-01
1.429572987925451302e-02 2.217676165009219176e+02 4.968286052371444494e-01 4.968286052371444494e-01
1.434812572596171586e-02 2.199868648130006363e+02 4.913629274962276194e-01 4.913629274962276194e-01
1.440071361076528979e-02 2.167992841826900303e+02 4.843337643477706456e-01 4.843337643477706456e-01
1.445349423751166734e-02 2.139962570560354322e+02 4.777844963726249339e-01 4.777844963726249339e-01
1.450646831262699700e-02 2.109793474622729548e+02 4.710757175951518216e-01 4.710757175951518216e-01
1.455963654512657662e-02 2.069705849354576230e+02 4.633287934979256617e-01 4.633287934979256617e-01
1.461299964662432331e-02 2.042055670825688480e+02 4.570050053851740235e-01 4.570050053851740235e-01
1.466655833134234733e-02 2.020736098999855130e+02 4.514070384390957424e-01 4.514070384390957424e-01
1.472031331612045323e-02 1.980554873438476022e+02 4.437806647456166154e-01 4.437806647456166154e-01
1.477426532042579524e-02 1.966562243609990048e+02 4.393008958840463607e-01 4.393008958840463607e-01
1.482841506636244089e-02 1.946829035179334255e+02 4.345394847567733421e-01 4.345394847567733421e-01
1.488276327868110448e-02 1.913093051197322154e+02 4.286559629118633641e-01 4.286559629118633641e-01
1.493731068478878175e-02 1.906975842954965401e+02 4.262944813202767524e-01 4.262944813202767524e-01
1.499205801475854589e-02 1.889190008900548321e+02 4.229658251087830001e-01 4.229658251087830001e-01
1.504700600133925675e-02 1.884938351472378883e+02 4.213333760060791189e-01 4.213333760060791189e-01
1.510215537996543837e-02 1.871610462428765231e+02 4.186880382430786529e-01 4.186880382430786529e-01
1.515750688876705068e-02 1.868580819008866172e+02 4.170419886556439582e-01 4.170419886556439582e-01
1.521306126857943121e-02 1.845363099212904388e+02 4.128969732798613568e-01 4.128969732798613568e-01
1.526881926295315522e-02 1.834886825861877639e+02 4.098998522072214712e-01 4.098998522072214712e-01
1.532478161816404512e-02 1.818559444268470884e+02 4.059780082688337899e-01 4.059780082688337899e-01
1.538094908322309648e-02 1.786864110609754732e+02 4.001024765440214792e-01 4.001024765440214792e-01
1.543732240988656725e-02 1.763802116665517588e+02 3.950158383716428911e-01 3.950158383716428911e-01
1.549390235266597318e-02 1.743241586181085836e+02 3.901021391810130523e-01 3.901021391810130523e-01
1.555068966883825336e-02 1.726907886541760035e+02 3.856069448263763633e-01 3.856069448263763633e-01
1.560768511845584371e-02 1.701994486925796934e+02 3.801292488301369898e-01 3.801292488301369898e-01
1.566488946435690491e-02 1.671932725267600972e+02 3.740678665343969422e-01 3.740678665343969422e-01
1.572230347217547577e-02 1.653425805606037784e+02 3.693066243725620090e-01 3.693066243725620090e-01
1.577992791035178616e-02 1.627259398838006916e+02 3.637262556205974606e-01 3.637262556205974606e-01
1.583776355014247100e-02 1.603636939138564799e+02 3.584971956827818218e-01 3.584971956827818218e-01
1.589581116563095961e-02 1.576981008872672305e+02 3.529962812376231662e-01 3.529962812376231662e-01
1.595407153373777989e-02 1.561560267419694981e+02 3.487728905702806581e-01 3.487728905702806581e-01
1.601254543423100488e-02 1.535068526104790294e+02 3.432826542783770640e-01 3.432826542783770640e-01
1.607123364973664370e-02 1.509385911233752040e+02 3.378732049062732057e-01 3.378732049062732057e-01
1.613013696574916098e-02 1.491103913108996721e+02 3.333959673628192899e-01 3.333959673628192899e-01
1.618925617064194758e-02 1.468569946916492484e+02 3.286954547702172214e-01 3.286954547702172214e-01
1.624859205567791634e-02 1.460400614873142047e+02 3.259571080108956131e-01 3.259571080108956131e-01
1.630814541502003875e-02 1.440061171665466020e+02 3.222387564727964282e-01 3.222387564727964282e-01
1.636791704574203782e-02 1.436325226439969924e+02 3.206986017549520729e-01 3.206986017549520729e-01
1.642790774783899413e-02 1.425674654660429610e+02 3.185843275508640215e-01 3.185843275508640215e-01
1.648811832423810464e-02 1.417628192543643877e+02 3.168004857077961756e-01 3.168004857077961756e-01
1.654854958080938937e-02 1.402337596364680508e+02 3.141027156046656832e-01 3.141027156046656832e-01
1.660920232637650221e-02 1.399316750501079696e+02 3.125843094440662884e-01 3.125843094440662884e-01
1.667007737272756251e-02 1.382446611429038228e+02 3.092915223831151916e-01 3.092915223831151916e-01
1.673117553462597287e-02 1.370033432885850289e+02 3.062768221398947666e-01 3.062768221398947666e-01
1.679249762982139293e-02 1.352053726884243474e+02 3.024486514973718787e-01 3.024486514973718787e-01
1.685404447906061962e-02 1.330068763466206860e+02 2.980292307121571449e-01 2.980292307121571449e-01
1.691581690609862687e-02 1.319057554209443026e+02 2.947557610978374654e-01 2.947557610978374654e-01
1.697781573770954303e-02 1.305142283386117299e+02 2.911277473172296792e-01 2.911277473172296792e-01
1.704004180369776342e-02 1.277884652667925280e+02 2.860083752953372915e-01 2.860083752953372915e-01
1.710249593690900405e-02 1.260001437071117181e+02 2.819394919153115908e-01 2.819394919153115908e-01
1.716517897324150790e-02 1.243835503202343631e+02 2.780696002365432018e-01 2.780696002365432018e-01
1.722809175165716453e-02 1.225434983892620266e+02 2.739765537214424729e-01 2.739765537214424729e-01
1.729123511419282042e-02 1.204328691551480546e+02 2.696367136667994213e-01 2.696367136667994213e-01
1.735460990597146105e-02 1.191863448866101294e+02 2.663297226019186725e-01 2.663297226019186725e-01
1.741821697521360110e-02 1.176587755330782699e+02 2.627365970690768160e-01 2.627365970690768160e-01
1.748205717324857397e-02 1.160020427986099349e+02 2.589570018491146874e-01 2.589570018491146874e-01
1.754613135452598102e-02 1.136159757674850397e+02 2.542941030640613609e-01 2.542941030640613609e-01
1.761044037662706785e-02 1.121943436323325614e+02 2.507194075896242436e-01 2.507194075896242436e-01
1.767498510027627409e-02 1.100395624288157421e+02 2.464790164164212261e-01 2.464790164164212261e-01
1.773976638935267913e-02 1.088011451500673274e+02 2.435365095717551831e-01 2.435365095717551831e-01
1.780478511090162475e-02 1.078504652980976886e+02 2.412345595760452543e-01 2.412345595760452543e-01
1.787004213514627529e-02 1.069911752356125589e+02 2.393293061433807711e-01 2.393293061433807711e-01
1.793553833549930629e-02 1.062285951385459271e+02 2.377365218830891636e-01 2.377365218830891636e-01
1.800127458857454787e-02 1.054046373550648497e+02 2.361428071050740984e-01 2.361428071050740984e-01
1.806725177419877398e-02 1.051517568224896735e+02 2.351241249791204690e-01 2.351241249791204690e-01
1.813347077542340133e-02 1.044474442050812257e+02 2.334500566217383999e-01 2.334500566217383999e-01
1.819993247853640694e-02 1.035725224563586835e+02 2.314014831567262620e-01 2.314014831567262620e-01
1.826663777307408962e-02 1.021397612299505795e+02 2.285509192164577041e-01 2.285509192164577041e-01
1.833358755183306030e-02 1.011788725248437970e+02 2.260756027600308027e-01 2.260756027600308027e-01
1.840078271088212147e-02 9.930013133117276425e+01 2.224582304081696160e-01 2.224582304081696160e-01
1.846822414957432698e-02 9.815373316770953238e+01 2.195948357297628772e-01 2.195948357297628772e-01
1.853591277055894465e-02 9.706192525331695720e+01 2.167797895587702806e-01 2.167797895587702806e-01
1.860384947979362019e-02 9.501606039155451811e+01 2.129136930801458216e-01 2.129136930801458216e-01
1.867203518655642658e-02 9.399883069179529116e+01 2.102119509968989330e-01 2.102119509968989330e-01
1.874047080345809732e-02 9.295124896045915364e+01 2.074830508865967149e-01 2.074830508865967149e-01
1.880915724645417647e-02 9.158930275590532233e+01 2.044200386517222301e-01 2.044200386517222301e-01
1.887809543485735597e-02 9.013517239118040436e+01 2.012959045944817948e-01 2.012959045944817948e-01
1.894728629134969158e-02 8.840229441623365858e+01 1.979240721951442683e-01 1.979240721951442683e-01
1.901673074199503391e-02 8.765524654434054241e+01 1.956985263971643685e-01 1.956985263971643685e-01
1.908642971625137963e-02 8.600780678801736201e+01 1.924347981116038275e-01 1.924347981116038275e-01
1.915638414698329559e-02 8.463942437325509616e+01 1.893883343587980106e-01 1.893883343587980106e-01
1.922659497047446431e-02 8.335562335381590060e+01 1.863781236919777040e-01 1.863781236919777040e-01
1.929706312644013586e-02 8.194647423469810121e+01 1.832951756003527999e-01 1.832951756003527999e-01
1.936778955803979477e-02 8.093033240337332757e+01 1.808464054303848823e-01 1.808464054303848823e-01
1.943877521188969171e-02 8.000670112387847155e+01 1.787605968867696515e-01 1.787605968867696515e-01
1.951002103807560062e-02 7.920249292529550189e+01 1.770654209046649552e-01 1.770654209046649552e-01
1.958152799016545098e-02 7.859118363214234648e+01 1.757840158681553133e-01 1.757840158681553133e-01
1.965329702522217170e-02 7.815538478067848871e+01 1.747891587236803934e-01 1.747891587236803934e-01
1.972532910381642399e-02 7.800883470380287577e+01 1.740856677313983025e-01 1.740856677313983025e-01
1.979762519003952850e-02 7.713047164908243758e+01 1.724487162101091264e-01 1.724487162101091264e-01
1.987018625151630580e-02 7.604783292030106168e+01 1.704354525466784676e-01 1.704354525466784676e-01
1.994301325941807979e-02 7.541201549366104473e+01 1.687787846149999826e-01 1.687787846149999826e-01
2.001610718847563267e-02 7.460207623768732788e+01 1.668057226767715728e-01 1.668057226767715728e-01
2.008946901699228821e-02 7.369850883684827636e+01 1.646368999675335565e-01 1.646368999675335565e-01
2.016309972685700197e-02 7.272104192130802858e+01 1.623314381671908391e-01 1.623314381671908391e-01
2.023700030355742724e-02 7.120395044371295512e+01 1.594166680351916665e-01 1.594166680351916665e-01
2.031117173619323424e-02 7.032091782318819639e+01 1.572384215814215946e-01 1.572384215814215946e-01
2.038561501748924892e-02 6.937057220252388845e+01 1.550084598618234333e-01 1.550084598618234333e-01
2.046033114380881035e-02 6.807046634326431445e+01 1.523954631132065363e-01 1.523954631132065363e-01
2.053532111516699274e-02 6.721451162850161154e+01 1.502887028284897453e-01 1.502887028284897453e-01
2.061058593524412938e-02 6.623284731201269437e+01 1.480682074212089638e-01 1.480682074212089638e-01
2.068612661139916653e-02 6.527912501567377035e+01 1.459339058589270433e-01 1.459339058589270433e-01
2.076194415468318039e-02 6.427086913144164271e+01 1.437970991681392918e-01 1.437970991681392918e-01
2.083803957985282465e-02 6.350491847908790533e+01 1.419250504007376068e-01 1.419250504007376068e-01
2.091441390538404527e-02 6.254459453706792971e+01 1.397425647178511809e-01 1.397425647178511809e-01
2.099106815348562166e-02 6.144463674042402346e+01 1.373034511796883961e-01 1.373034511796883961e-01
2.106800335011288841e-02 6.026580822155345629e+01 1.347725957679268005e-01 1.347725957679268005e-01
2.114522052498139446e-02 5.932198114293539248e+01 1.326294155769697503e-01 1.326294155769697503e-01
2.122272071158079823e-02 5.853220783582835196e+01 1.308617136001827552e-01 1.308617136001827552e-01
2.130050494718862403e-02 5.782009316949028488e+01 1.293961309147113048e-01 1.293961309147113048e-01
2.137857427288417794e-02 5.735972877155620608e+01 1.283944951299157700e-01 1.283944951299157700e-01
2.145692973356241179e-02 5.714019532442426907e+01 1.277658474805327404e-01 1.277658474805327404e-01
2.153557237794801946e-02 5.663512748225196702e+01 1.268132133031532327e-01 1.268132133031532327e-01
2.161450325860940491e-02 5.620705178689775039e+01 1.258603770301935099e-01 1.258603770301935099e-01
2.169372343197277161e-02 5.605095626228791872e+01 1.250934869075530365e-01 1.250934869075530365e-01
2.177323395833630215e-02 5.535767106239154600e+01 1.236105817262363460e-01 1.236105817262363460e-01
2.185303590188425460e-02 5.442805412353690286e+01 1.217684695590780519e-01 1.217684695590780519e-01
2.193313033070132950e-02 5.381784600572913746e+01 1.202124039626538410e-01 1.202124039626538410e-01
2.201351831678689461e-02 5.288637025078116949e+01 1.182524933397945954e-01 1.182524933397945954e-01
2.209420093606936225e-02 5.191157076936115544e+01 1.162383207768890730e-01 1.162383207768890730e-01
2.217517926842050083e-02 5.115868558718418058e+01 1.145031283030515518e-01 1.145031283030515518e-01
