# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
3.369880603796946913e-03 2.126857290416638335e+01 2.126857290416638335e+01
3.382231686884655791e-03 2.151976005858095320e+01 2.151976005858095320e+01
3.394628038416970355e-03 2.177462820744991134e+01 2.177462820744991134e+01
3.407069824309061964e-03 2.203328960299898043e+01 2.203328960299898043e+01
3.419557211084205822e-03 2.229576593264055262e+01 2.229576593264055262e+01
3.432090365876010532e-03 2.256198219852165465e+01 2.256198219852165465e+01
3.444669456430642877e-03 2.283176634819696105e+01 2.283176634819696105e+01
3.457294651109095972e-03 2.310485508171443314e+01 2.310485508171443314e+01
3.469966118889416650e-03 2.338090595068084809e+01 2.338090595068084809e+01
3.482684029368989659e-03 2.365951550759525190e+01 2.365951550759525190e+01
3.495448552766794101e-03 2.394024286615059438e+01 2.394024286615059438e+01
3.508259859925686331e-03 2.422263761164965246e+01 2.422263761164965246e+01
3.521118122314684153e-03 2.450627058222733723e+01 2.450627058222733723e+01
3.534023512031268799e-03 2.479076566363118417e+01 2.479076566363118417e+01
3.546976201803670424e-03 2.507583044762309044e+01 2.507583044762309044e+01
3.559976364993207385e-03 2.536128344311044103e+01 2.536128344311044103e+01
3.573024175596577375e-03 2.564707554063239314e+01 2.564707554063239314e+01
3.586119808248209705e-03 2.593330364178832781e+01 2.593330364178832781e+01
3.599263438222591576e-03 2.622021478192317190e+01 2.622021478192317190e+01
3.612455241436613850e-03 2.650819967874044636e+01 2.650819967874044636e+01
3.625695394451928979e-03 2.679777538913810275e+01 2.679777538913810275e+01
3.638984074477314996e-03 2.708955758966047256e+01 2.708955758966047256e+01
3.652321459371034307e-03 2.738422383948195815e+01 2.738422383948195815e+01
3.665707727643239752e-03 2.768246996433235552e+01 2.768246996433235552e+01
3.679143058458332963e-03 2.798496234849530850e+01 2.798496234849530850e+01
3.692627631637390804e-03 2.829228938740002519e+01 2.829228938740002519e+01
3.706161627660554091e-03 2.860491559965397812e+01 2.860491559965397812e+01
3.719745227669450129e-03 2.892314190499049076e+01 2.892314190499049076e+01
3.733378613469614388e-03 2.924707533694942541e+01 2.924707533694942541e+01
3.747061967532929524e-03 2.957661097969956643e+01 2.957661097969956643e+01
3.760795473000051823e-03 2.991142820969513139e+01 2.991142820969513139e+01
3.774579313682887953e-03 3.025100240815476837e+01 3.025100240815476837e+01
3.788413674067026178e-03 3.059463222849442587e+01 3.059463222849442587e+01
3.802298739314232193e-03 3.094148131393711765e+01 3.094148131393711765e+01
3.816234695264911127e-03 3.129063214960650541e+01 3.129063214960650541e+01
3.830221728440599046e-03 3.164114860907544724e+01 3.164114860907544724e+01
3.844260026046459645e-03 3.199214284055666724e+01 3.199214284055666724e+01
3.858349775973789631e-03 3.234284155311729592e+01 3.234284155311729592e+01
3.872491166802537101e-03 3.269264660396864031e+01 3.269264660396864031e+01
3.886684387803811258e-03 3.304118510209774229e+01 3.304118510209774229e+01
3.900929628942441559e-03 3.338834501582943659e+01 3.338834501582943659e+01
3.915227080879488293e-03 3.373429341957405114e+01 3.373429341957405114e+01
3.929576934974825589e-03 3.407947589933066013e+01 3.407947589933066013e+01
3.943979383289680611e-03 3.442459708779265526e+01 3.442459708779265526e+01
3.958434618589214832e-03 3.477058365035831144e+01 3.477058365035831144e+01
3.972942834345100094e-03 3.511853215925027172e+01 3.511853215925027172e+01
3.987504224738112890e-03 3.546964509799325782e+01 3.546964509799325782e+01
4.002118984660716500e-03 3.582515872256104927e+01 3.582515872256104927e+01
4.016787309719700369e-03 3.618626671742337209e+01 3.618626671742337209e+01
4.031509396238760513e-03 3.655404361183232709e+01 3.655404361183232709e+01
4.046285441261163185e-03 3.692937186166045649e+01 3.692937186166045649e+01
4.061115642552359101e-03 3.731287643370676221e+01 3.731287643370676221e+01
4.076000198602636702e-03 3.770487068834027866e+01 3.770487068834027866e+01
4.090939308629779753e-03 3.810531732055255105e+01 3.810531732055255105e+01
4.105933172581738809e-03 3.851380800685476657e+01 3.851380800685476657e+01
4.120981991139285351e-03 3.892956508550047090e+01 3.892956508550047090e+01
4.136085965718735297e-03 3.935146791710034364e+01 3.935146791710034364e+01
4.151245298474602261e-03 3.977810539412546120e+01 3.977810539412546120e+01
4.166460192302339285e-03 4.020785431517123953e+01 4.020785431517123953e+01
4.181730850841035470e-03 4.063898104532239586e+01 4.063898104532239586e+01
4.197057478476144687e-03 4.106976122200165236e+01 4.106976122200165236e+01
4.212440280342222981e-03 4.149860956059173844e+01 4.149860956059173844e+01
4.227879462325677233e-03 4.192420950841160021e+01 4.192420950841160021e+01
4.243375231067503424e-03 4.234563107484330402e+01 4.234563107484330402e+01
4.258927793966083009e-03 4.276242504898480234e+01 4.276242504898480234e+01
4.274537359179924646e-03 4.317468323973570676e+01 4.317468323973570676e+01
4.290204135630479657e-03 4.358305729802978590e+01 4.358305729802978590e+01
4.305928333004921046e-03 4.398873276522876097e+01 4.398873276522876097e+01
4.321710161758955497e-03 4.439335964183019456e+01 4.439335964183019456e+01
4.337549833119637953e-03 4.479894526404089561e+01 4.479894526404089561e+01
4.353447559088200955e-03 4.520771892200331621e+01 4.520771892200331621e+01
4.369403552442895251e-03 4.562197994570076531e+01 4.562197994570076531e+01
4.385418026741819998e-03 4.604394169856617225e+01 4.604394169856617225e+01
4.401491196325814544e-03 4.647558313672224273e+01 4.647558313672224273e+01
4.417623276321286027e-03 4.691851765378041250e+01 4.691851765378041250e+01
4.433814482643125450e-03 4.737388633805628047e+01 4.737388633805628047e+01
4.450065031997577775e-03 4.784228006630280561e+01 4.784228006630280561e+01
4.466375141885144985e-03 4.832369252702810059e+01 4.832369252702810059e+01
4.482745030603500422e-03 4.881750463889387959e+01 4.881750463889387959e+01
4.499174917250413526e-03 4.932250003137195193e+01 4.932250003137195193e+01
4.515665021726662440e-03 4.983691118069860693e+01 4.983691118069860693e+01
4.532215564739011660e-03 5.035849611863320519e+01 5.035849611863320519e+01
4.548826767803128973e-03 5.088464586033708059e+01 5.088464586033708059e+01
4.565498853246579593e-03 5.141252226704684603e+01 5.141252226704684603e+01
4.582232044211789063e-03 5.193922447913190865e+01 5.193922447913190865e+01
4.599026564659028718e-03 5.246197907813370165e+01 5.246197907813370165e+01
4.615882639369415022e-03 5.297834491117566103e+01 5.297834491117566103e+01
4.632800493947926250e-03 5.348641866547777113e+01 5.348641866547777113e+01
4.649780354826397490e-03 5.398502287710147840e+01 5.398502287710147840e+01
4.666822449266587632e-03 5.447385539206198501e+01 5.447385539206198501e+01
4.683927005363183911e-03 5.495357956099736185e+01 5.495357956099736185e+01
4.701094252046886246e-03 5.542583834113676033e+01 5.542583834113676033e+01
4.718324419087451677e-03 5.589318290567875636e+01 5.589318290567875636e+01
4.735617737096776102e-03 5.635891633397227451e+01 5.635891633397227451e+01
4.752974437531981219e-03 5.682686377573950409e+01 5.682686377573950409e+01
4.770394752698514478e-03 5.730109014480266438e+01 5.730109014480266438e+01
4.787878915753242953e-03 5.778559309935777577e+01 5.778559309935777577e+01
4.805427160707602743e-03 5.828400163524827349e+01 5.828400163524827349e+01
4.823039722430697181e-03 5.879930874419502373e+01 5.879930874419502373e+01
4.840716836652472245e-03 5.933366081166461470e+01 5.933366081166461470e+01
4.858458739966851209e-03 5.988821795655806568e+01 5.988821795655806568e+01
4.876265669834908313e-03 6.046308995104053707e+01 6.046308995104053707e+01
4.894137864588044180e-03 6.105734342551746607e+01 6.105734342551746607e+01
4.912075563431182908e-03 6.166906933984055428e+01 6.166906933984055428e+01
4.930079006445955286e-03 6.229549636573646154e+01 6.229549636573646154e+01
4.948148434593940999e-03 6.293313639346197164e+01 6.293313639346197164e+01
4.966284089719861378e-03 6.357795247328946431e+01 6.357795247328946431e+01
4.984486214554843288e-03 6.422554576260213821e+01 6.422554576260213821e+01
5.002755052719656120e-03 6.487136425276317198e+01 6.487136425276317198e+01
5.021090848727970471e-03 6.551093958102160286e+01 6.551093958102160286e+01
5.039493847989635900e-03 6.614015682100202298e+01 6.614015682100202298e+01
5.057964296813961293e-03 6.675555472574396276e+01 6.675555472574396276e+01
5.076502442413020379e-03 6.735464130782288805e+01 6.735464130782288805e+01
5.095108532904936427e-03 6.793619483502561707e+01 6.793619483502561707e+01
5.113782817317244142e-03 6.850050785222485672e+01 6.850050785222485672e+01
5.132525545590174362e-03 6.904952661442884221e+01 6.904952661442884221e+01
5.151336968580041108e-03 6.958684390719375301e+01 6.958684390719375301e+01
5.170217338062577453e-03 7.011752038301123946e+01 7.011752038301123946e+01
5.189166906736308697e-03 7.064773551401464147e+01 7.064773551401464147e+01
5.208185928225935943e-03 7.118429840136072073e+01 7.118429840136072073e+01
5.227274657085733550e-03 7.173407408886765779e+01 7.173407408886765779e+01
5.246433348802941390e-03 7.230339663104032866e+01 7.230339663104032866e+01
5.265662259801211741e-03 7.289754239562255123e+01 7.289754239562255123e+01
5.284961647444008474e-03 7.352032560180214205e+01 7.352032560180214205e+01
5.304331770038081713e-03 7.417385555860376201e+01 7.417385555860376201e+01
5.323772886836907782e-03 7.485846627700466627e+01 7.485846627700466627e+01
5.343285258044162996e-03 7.557280004208149649e+01 7.557280004208149649e+01
5.362869144817206980e-03 7.631400329394919879e+01 7.631400329394919879e+01
5.382524809270580746e-03 7.707798109463966796e+01 7.707798109463966796e+01
5.402252514479498682e-03 7.785965885134018549e+01 7.785965885134018549e+01
5.422052524483402143e-03 7.865321687428313169e+01 7.865321687428313169e+01
5.441925104289453176e-03 7.945229075951259290e+01 7.945229075951259290e+01
5.461870519876116728e-03 8.025016064763249801e+01 8.025016064763249801e+01
5.481889038196703819e-03 8.103997503272967151e+01 8.103997503272967151e+01
5.501980927182942467e-03 8.181506051417262881e+01 8.181506051417262881e+01
5.522146455748572040e-03 8.256935221412120995e+01 8.256935221412120995e+01
5.542385893792940200e-03 8.329794180529326297e+01 8.329794180529326297e+01
5.562699512204599857e-03 8.399769028544351102e+01 8.399769028544351102e+01
5.583087582864967695e-03 8.466780607508218282e+01 8.466780607508218282e+01
5.603550378651924596e-03 8.531026278196760870e+01 8.531026278196760870e+01
5.624088173443500191e-03 8.592993778770703273e+01 8.592993778770703273e+01
5.644701242121522716e-03 8.653439541838683624e+01 8.653439541838683624e+01
5.665389860575299232e-03 8.713330737240949020e+01 8.713330737240949020e+01
5.686154305705310580e-03 8.773757925958474857e+01 8.773757925958474857e+01
5.706994855426915023e-03 8.835831378673675829e+01 8.835831378673675829e+01
5.727911788674076160e-03 8.900577158106530362e+01 8.900577158106530362e+01
5.748905385403073505e-03 8.968848335997611798e+01 8.968848335997611798e+01
5.769975926596285914e-03 9.041262657002708636e+01 9.041262657002708636e+01
5.791123694265909970e-03 9.118171813988297458e+01 9.118171813988297458e+01
5.812348971457774634e-03 9.199660856374239870e+01 9.199660856374239870e+01
5.833652042255104732e-03 9.285570665715830785e+01 9.285570665715830785e+01
5.855033191782329539e-03 9.375533125397444678e+01 9.375533125397444678e+01
5.876492706208899172e-03 9.469008281764878632e+01 9.469008281764878632e+01
5.898030872753120928e-03 9.565315458834257356e+01 9.565315458834257356e+01
5.919647979685980881e-03 9.663655211793022204e+01 9.663655211793022204e+01
5.941344316335039205e-03 9.763124790014482812e+01 9.763124790014482812e+01
5.963120173088260444e-03 9.862734678709639979e+01 9.862734678709639979e+01
5.984975841397940054e-03 9.961436167620649940e+01 9.961436167620649940e+01
6.006911613784578045e-03 1.005816874064811515e+02 1.005816874064811515e+02
6.028927783840806395e-03 1.015193136238776788e+02 1.015193136238776788e+02
6.051024646235312124e-03 1.024187452377466627e+02 1.024187452377466627e+02
6.073202496716791597e-03 1.032740215922438267e+02 1.032740215922438267e+02
6.095461632117884013e-03 1.040826660038676721e+02 1.040826660038676721e+02
6.117802350359184682e-03 1.048463758467400737e+02 1.048463758467400737e+02
6.140224950453185455e-03 1.055712894221999107e+02 1.055712894221999107e+02
6.162729732508318362e-03 1.062677345347569542e+02 1.062677345347569542e+02
6.185316997732950677e-03 1.069494570656527799e+02 1.069494570656527799e+02
6.207987048439418155e-03 1.076324214230761243e+02 1.076324214230761243e+02
6.230740188048075612e-03 1.083333463285379139e+02 1.083333463285379139e+02
6.253576721091359640e-03 1.090681757786348385e+02 1.090681757786348385e+02
6.276496953217843532e-03 1.098506839997591698e+02 1.098506839997591698e+02
6.299501191196371121e-03 1.106913808011997986e+02 1.106913808011997986e+02
6.322589742920109099e-03 1.115968292693652018e+02 1.115968292693652018e+02
6.345762917410717290e-03 1.125694201742312259e+02 1.125694201742312259e+02
6.369021024822455607e-03 1.136075746429163331e+02 1.136075746429163331e+02
6.392364376446342186e-03 1.147062773625552836e+02 1.147062773625552836e+02
6.415793284714321927e-03 1.158577888222858832e+02 1.158577888222858832e+02
6.439308063203449777e-03 1.170523619889543738e+02 1.170523619889543738e+02
6.462909026640067944e-03 1.182788101169071950e+02 1.182788101169071950e+02
6.486596490904052506e-03 1.195248428781849555e+02 1.195248428781849555e+02
6.510370773033025311e-03 1.207771960619349016e+02 1.207771960619349016e+02
6.534232191226572832e-03 1.220216956252543525e+02 1.220216956252543525e+02
6.558181064850549143e-03 1.232434775204161213e+02 1.232434775204161213e+02
6.582217714441321657e-03 1.244275899584463048e+02 1.244275899584463048e+02
6.606342461710069773e-03 1.255601135505790040e+02 1.255601135505790040e+02
6.630555629547086119e-03 1.266297599970095149e+02 1.266297599970095149e+02
6.654857542026109893e-03 1.276297025227543571e+02 1.276297025227543571e+02
6.679248524408637651e-03 1.285592276976773860e+02 1.285592276976773860e+02
6.703728903148318229e-03 1.294247523247677520e+02 1.294247523247677520e+02
6.728299005895273070e-03 1.302398561871719096e+02 1.302398561871719096e+02
6.752959161500527580e-03 1.310242155472709555e+02 1.310242155472709555e+02
6.777709700020386092e-03 1.318016018339668562e+02 1.318016018339668562e+02
6.802550952720852820e-03 1.325973341265329566e+02 1.325973341265329566e+02
6.827483252082071873e-03 1.334356695261169250e+02 1.334356695261169250e+02
6.852506931802776827e-03 1.343375664634150723e+02 1.343375664634150723e+02
6.877622326804735085e-03 1.353191024775631774e+02 1.353191024775631774e+02
6.902829773237276374e-03 1.363906390383394012e+02 1.363906390383394012e+02
6.928129608481737103e-03 1.375566661164041307e+02 1.375566661164041307e+02
6.953522171156023557e-03 1.388161651773804692e+02 1.388161651773804692e+02
6.979007801119116970e-03 1.401633034884728488e+02 1.401633034884728488e+02
7.004586839475629781e-03 1.415882915877244557e+02 1.415882915877244557e+02
7.030259628580370554e-03 1.430782676906449637e+02 1.430782676906449637e+02
7.056026512042934060e-03 1.446180968601463235e+02 1.446180968601463235e+02
7.081887834732267933e-03 1.461909913634636098e+02 1.461909913634636098e+02
7.107843942781343419e-03 1.477788953899187732e+02 1.477788953899187732e+02
7.133895183591728965e-03 1.493626587211116430e+02 1.493626587211116430e+02
7.160041905838289596e-03 1.509221526157107576e+02 1.509221526157107576e+02
7.186284459473822953e-03 1.524366163276319810e+02 1.524366163276319810e+02
7.212623195733756931e-03 1.538855848462420113e+02 1.538855848462420113e+02
7.239058467140842106e-03 1.552506547543482611e+02 1.552506547543482611e+02
7.265590627509884054e-03 1.565180641551837653e+02 1.565180641551837653e+02
7.292220031952447064e-03 1.576816604369101071e+02 1.576816604369101071e+02
7.318947036881655842e-03 1.587454708487577477e+02 1.587454708487577477e+02
7.345772000016911364e-03 1.597249739244800821e+02 1.597249739244800821e+02
7.372695280388729018e-03 1.606464154153926529e+02 1.606464154153926529e+02
7.399717238343512561e-03 1.615440708170468440e+02 1.615440708170468440e+02
7.426838235548386194e-03 1.624560075133598787e+02 1.624560075133598787e+02
7.454058634996033571e-03 1.634193614620509436e+02 1.634193614620509436e+02
7.481378801009558495e-03 1.644662243679246671e+02 1.644662243679246671e+02
7.508799099247367298e-03 1.656209286625217487e+02 1.656209286625217487e+02
7.536319896708032137e-03 1.668989800703367621e+02 1.668989800703367621e+02
7.563941561735257509e-03 1.683073587636640980e+02 1.683073587636640980e+02
7.591664464022747014e-03 1.698455950073913527e+02 1.698455950073913527e+02
7.619488974619206302e-03 1.715070151612256666e+02 1.715070151612256666e+02
7.647415465933281829e-03 1.732797959735356983e+02 1.732797959735356983e+02
7.675444311738544717e-03 1.751477907765454631e+02 1.751477907765454631e+02
7.703575887178503237e-03 1.770913020193135310e+02 1.770913020193135310e+02
7.731810568771623968e-03 1.790879533842010574e+02 1.790879533842010574e+02
7.760148734416343411e-03 1.811136039303837322e+02 1.811136039303837322e+02
7.788590763396181088e-03 1.831430370324237060e+02 1.831430370324237060e+02
7.817137036384749424e-03 1.851501731709257967e+02 1.851501731709257967e+02
7.845787935450909342e-03 1.871078928085451309e+02 1.871078928085451309e+02
7.874543844063847803e-03 1.889880683989266856e+02 1.889880683989266856e+02
7.903405147098221256e-03 1.907627446169118173e+02 1.907627446169118173e+02
7.932372230839304303e-03 1.924072177988284693e+02 1.924072177988284693e+02
7.961445482988169578e-03 1.939049460861972420e+02 1.939049460861972420e+02
7.990625292666843349e-03 1.952530781850143740e+02 1.952530781850143740e+02
8.019912050423573871e-03 1.964665517334570950e+02 1.964665517334570950e+02
8.049306148237986985e-03 1.975787832462210929e+02 1.975787832462210929e+02
8.078807979526394373e-03 1.986380905719026089e+02 1.986380905719026089e+02
8.108417939147027215e-03 1.997006545669056550e+02 1.997006545669056550e+02
8.138136423405321895e-03 2.008221689760828781e+02 2.008221689760828781e+02
8.167963830059236929e-03 2.020506595801528817e+02 2.020506595801528817e+02
8.197900558324571624e-03 2.034221821022006509e+02 2.034221821022006509e+02
8.227947008880284741e-03 2.049597257408795485e+02 2.049597257408795485e+02
8.258103583873913772e-03 2.066743935547420392e+02 2.066743935547420392e+02
8.288370686926884931e-03 2.085673810526539000e+02 2.085673810526539000e+02
8.318748723139986201e-03 2.106315845877423953e+02 2.106315845877423953e+02
8.349238099098738042e-03 2.128525277580444595e+02 2.128525277580444595e+02
8.379839222878864707e-03 2.152091021403861077e+02 2.152091021403861077e+02
8.410552504051734338e-03 2.176748474953374455e+02 2.176748474953374455e+02
8.441378353689870176e-03 2.202200080923463474e+02 2.202200080923463474e+02
8.472317184372399335e-03 2.228137608751994776e+02 2.228137608751994776e+02
8.503369410190638605e-03 2.254254785068721674e+02 2.254254785068721674e+02
8.534535446753607410e-03 2.280241894662227651e+02 2.280241894662227651e+02
8.565815711193565038e-03 2.305765176127621885e+02 2.305765176127621885e+02
8.597210622171643293e-03 2.330447066556066886e+02 2.330447066556066886e+02
8.628720599883414957e-03 2.353869790661643719e+02 2.353869790661643719e+02
8.660346066064533374e-03 2.375618552931834131e+02 2.375618552931834131e+02
8.692087443996368568e-03 2.395362834634119906e+02 2.395362834634119906e+02
8.723945158511683257e-03 2.412953356302873260e+02 2.412953356302873260e+02
8.755919636000289788e-03 2.428499479154257870e+02 2.428499479154257870e+02
8.788011304414809419e-03 2.442394970600788895e+02 2.442394970600788895e+02
8.820220593276336188e-03 2.455278292054424014e+02 2.455278292054424014e+02
8.852547933680246506e-03 2.467937654887413714e+02 2.467937654887413714e+02
8.884993758301930680e-03 2.481189371297156470e+02 2.481189371297156470e+02
8.917558501402597301e-03 2.495763425868631202e+02 2.495763425868631202e+02
8.950242598835077626e-03 2.512222989845837162e+02 2.512222989845837162e+02
8.983046488049682005e-03 2.530930034236563699e+02 2.530930034236563699e+02
9.015970608100000797e-03 2.552053452525888133e+02 2.552053452525888133e+02
9.049015399648861410e-03 2.575604096015210871e+02 2.575604096015210871e+02
9.082181304974139627e-03 2.601476268403659446e+02 2.601476268403659446e+02
9.115468767974753070e-03 2.629479142250701216e+02 2.629479142250701216e+02
9.148878234176557531e-03 2.659352684403328340e+02 2.659352684403328340e+02
9.182410150738328294e-03 2.690775248392325807e+02 2.690775248392325807e+02
9.216064966457736263e-03 2.723375908592889800e+02 2.723375908592889800e+02
9.249843131777367444e-03 2.756758606336678668e+02 2.756758606336678668e+02
9.283745098790719893e-03 2.790530159369506009e+02 2.790530159369506009e+02
9.317771321248308203e-03 2.824311746685593221e+02 2.824311746685593221e+02
9.351922254563672585e-03 2.857716861968920057e+02 2.857716861968920057e+02
9.386198355819535405e-03 2.890301582501166990e+02 2.890301582501166990e+02
9.420600083773879654e-03 2.921522843225026804e+02 2.921522843225026804e+02
9.455127898866103747e-03 2.950754279956279333e+02 2.950754279956279333e+02
9.489782263223176320e-03 2.977389847277225385e+02 2.977389847277225385e+02
9.524563640665837869e-03 3.001016957913792567e+02 3.001016957913792567e+02
9.559472496714771159e-03 3.021591387385299754e+02 3.021591387385299754e+02
9.594509298596889599e-03 3.039531010248560960e+02 3.039531010248560960e+02
9.629674515251523265e-03 3.055679712453313641e+02 3.055679712453313641e+02
9.664968617336757578e-03 3.071155767269204944e+02 3.071155767269204944e+02
9.700392077235700863e-03 3.087148626610648989e+02 3.087148626610648989e+02
9.735945369062805679e-03 3.104735781027987400e+02 3.104735781027987400e+02
9.771628968670223112e-03 3.124762413891561437e+02 3.124762413891561437e+02
9.807443353654167473e-03 3.147789450533562672e+02 3.147789450533562672e+02
9.843389003361320902e-03 3.174094491991136238e+02 3.174094491991136238e+02
9.879466398895208473e-03 3.203708134233443161e+02 3.203708134233443161e+02
9.915676023122705143e-03 3.236472211522963676e+02 3.236472211522963676e+02
9.952018360680423004e-03 3.272104957469670126e+02 3.272104957469670126e+02
9.988493897981261596e-03 3.310253510398374601e+02 3.310253510398374601e+02
1.002510312322088537e-02 3.350519035497635514e+02 3.350519035497635514e+02
1.006184652638426706e-02 3.392459077289501010e+02 3.392459077289501010e+02
1.009872459925222586e-02 3.435591553005180003e+02 3.435591553005180003e+02
1.013573783540805233e-02 3.479421721975898549e+02 3.479421721975898549e+02
1.017288673024406218e-02 3.523481212969691683e+02 3.523481212969691683e+02
1.021017178096827668e-02 3.567333680844150194e+02 3.567333680844150194e+02
1.024759348661103200e-02 3.610507441679991985e+02 3.610507441679991985e+02
1.028515234803170295e-02 3.652376263115020265e+02 3.652376263115020265e+02
1.032284886792536084e-02 3.692084502526709002e+02 3.692084502526709002e+02
1.036068355082954764e-02 3.728629588193603581e+02 3.728629588193603581e+02
1.039865690313098411e-02 3.761133792987520792e+02 3.761133792987520792e+02
1.043676943307238723e-02 3.789200807127189705e+02 3.789200807127189705e+02
1.047502165075923919e-02 3.813167019867700560e+02 3.813167019867700560e+02
1.051341406816664638e-02 3.834104240777423911e+02 3.834104240777423911e+02
1.055194719914615518e-02 3.853581055388258960e+02 3.853581055388258960e+02
1.059062155943267351e-02 3.873321477279784517e+02 3.873321477279784517e+02
1.062943766665132468e-02 3.894913511710551575e+02 3.894913511710551575e+02
1.066839604032442448e-02 3.919633488775785395e+02 3.919633488775785395e+02
1.070749720187838712e-02 3.948363213103850171e+02 3.948363213103850171e+02
1.074674167465075256e-02 3.981559300122851255e+02 3.981559300122851255e+02
1.078612998389714105e-02 4.019272122151839994e+02 4.019272122151839994e+02
1.082566265679832905e-02 4.061234794659205818e+02 4.061234794659205818e+02
1.086534022246726447e-02 4.107008479933388685e+02 4.107008479933388685e+02
1.090516321195618941e-02 4.156113714896595752e+02 4.156113714896595752e+02
1.094513215826370400e-02 4.208073156024796049e+02 4.208073156024796049e+02
1.098524759634194811e-02 4.262365946088987698e+02 4.262365946088987698e+02
1.102551006310370854e-02 4.318382219869498044e+02 4.318382219869498044e+02
1.106592009742965801e-02 4.375468730706707561e+02 4.375468730706707561e+02
1.110647824017551785e-02 4.433050988072834002e+02 4.433050988072834002e+02
1.114718503417934034e-02 4.490700991455208282e+02 4.490700991455208282e+02
1.118804102426875467e-02 4.548023636754109020e+02 4.548023636754109020e+02
1.122904675726823891e-02 4.604385156521386193e+02 4.604385156521386193e+02
1.127020278200648734e-02 4.658680825295086834e+02 4.658680825295086834e+02
1.131150964932370155e-02 4.709374635697698182e+02 4.709374635697698182e+02
1.135296791207901154e-02 4.754890877651667438e+02 4.754890877651667438e+02
1.139457812515783444e-02 4.794203132677064900e+02 4.794203132677064900e+02
1.143634084547933902e-02 4.827323388037702898e+02 4.827323388037702898e+02
1.147825663200385989e-02 4.855444177898319253e+02 4.855444177898319253e+02
1.152032604574042100e-02 4.880683385928240341e+02 4.880683385928240341e+02
1.156254964975420192e-02 4.905579723500625846e+02 4.905579723500625846e+02
1.160492800917411332e-02 4.932567663481659679e+02 4.932567663481659679e+02
1.164746169120032225e-02 4.963606804774316288e+02 4.963606804774316288e+02
1.169015126511188836e-02 5.000018183246621675e+02 5.000018183246621675e+02
1.173299730227433252e-02 5.042476501755875802e+02 5.042476501755875802e+02
1.177600037614733551e-02 5.091080510789110463e+02 5.091080510789110463e+02
1.181916106229236041e-02 5.145467548696578888e+02 5.145467548696578888e+02
1.186247993838041200e-02 5.204982048091013667e+02 5.204982048091013667e+02
1.190595758419971291e-02 5.268881447362998642e+02 5.268881447362998642e+02
1.194959458166351858e-02 5.336488064520494845e+02 5.336488064520494845e+02
1.199339151481784715e-02 5.407187696573193989e+02 5.407187696573193989e+02
1.203734896984935687e-02 5.480305051514460501e+02 5.480305051514460501e+02
1.208146753509313498e-02 5.555040665442344334e+02 5.555040665442344334e+02
1.212574780104062368e-02 5.630620606751663217e+02 5.630620606751663217e+02
1.217019036034747669e-02 5.706546640880391124e+02 5.706546640880391124e+02
1.221479580784153376e-02 5.782606974048234179e+02 5.782606974048234179e+02
1.225956474053074147e-02 5.858440877882576387e+02 5.858440877882576387e+02
1.230449775761118490e-02 5.932905824848212433e+02 5.932905824848212433e+02
1.234959546047506573e-02 6.003821732674869054e+02 6.003821732674869054e+02
1.239485845271879119e-02 6.068472796994628879e+02 6.068472796994628879e+02
1.244028734015101452e-02 6.124662933386358645e+02 6.124662933386358645e+02
1.248588273080078297e-02 6.171691980222236680e+02 6.171691980222236680e+02
1.253164523492563374e-02 6.210730076178207355e+02 6.210730076178207355e+02
1.257757546501980621e-02 6.244527536769422795e+02 6.244527536769422795e+02
1.262367403582238985e-02 6.276724398126773394e+02 6.276724398126773394e+02
1.266994156432560241e-02 6.311045133209636333e+02 6.311045133209636333e+02
1.271637866978302112e-02 6.350592188792744537e+02 6.350592188792744537e+02
1.276298597371785387e-02 6.397427190252782339e+02 6.397427190252782339e+02
1.280976409993130408e-02 6.452533690625855343e+02 6.452533690625855343e+02
1.285671367451087302e-02 6.516038147523136104e+02 6.516038147523136104e+02
1.290383532583877849e-02 6.587445713945301122e+02 6.587445713945301122e+02
1.295112968460032481e-02 6.665804885341037789e+02 6.665804885341037789e+02
1.299859738379239259e-02 6.749935397899226928e+02 6.749935397899226928e+02
1.304623905873185559e-02 6.838769650308278187e+02 6.838769650308278187e+02
1.309405534706414159e-02 6.931549367003157158e+02 6.931549367003157158e+02
1.314204688877171172e-02 7.027620530064714330e+02 7.027620530064714330e+02
1.319021432618267507e-02 7.126065096726549655e+02 7.126065096726549655e+02
1.323855830397934093e-02 7.225758883974455102e+02 7.225758883974455102e+02
1.328707946920689234e-02 7.325982370007018289e+02 7.325982370007018289e+02
1.333577847128199732e-02 7.426845635508268515e+02 7.426845635508268515e+02
1.338465596200155705e-02 7.528705277770089879e+02 7.528705277770089879e+02
1.343371259555136733e-02 7.630798454959310675e+02 7.630798454959310675e+02
1.348294902851493796e-02 7.730330369305595468e+02 7.730330369305595468e+02
1.353236591988221660e-02 7.822992128022393672e+02 7.822992128022393672e+02
1.358196393105847236e-02 7.904648027901662317e+02 7.904648027901662317e+02
1.363174372587309079e-02 7.973079829284654352e+02 7.973079829284654352e+02
1.368170597058850600e-02 8.028911591821264437e+02 8.028911591821264437e+02
1.373185133390907725e-02 8.075535178836349814e+02 8.075535178836349814e+02
1.378218048699008172e-02 8.118219778714943686e+02 8.118219778714943686e+02
1.383269410344664663e-02 8.162712837080302961e+02 8.162712837080302961e+02
